pit_id,race_id,driver_id,constructor_id,circuit_id,stop_number,lap_number,pit_time
2544,20130707,chilton,marussia,nurburgring,2,20,19953
2545,20130707,button,mclaren,nurburgring,1,21,20812
2546,20130707,maldonado,williams,nurburgring,1,21,20331
2547,20130707,hamilton,mercedes,nurburgring,2,22,19321
2548,20130707,bottas,williams,nurburgring,1,22,33796
2549,20130707,gutierrez,sauber,nurburgring,2,22,19869
2550,20130707,vettel,red_bull,nurburgring,2,24,20039
2551,20130707,grosjean,lotus_f1,nurburgring,2,24,20007
2552,20130707,raikkonen,lotus_f1,nurburgring,2,24,20528
2553,20130707,alonso,ferrari,nurburgring,2,24,19539
2554,20130707,perez,mclaren,nurburgring,2,24,20433
2555,20130707,sutil,force_india,nurburgring,2,24,20204
2556,20130707,resta,force_india,nurburgring,2,24,21483
2557,20130707,rosberg,mercedes,nurburgring,2,24,22207
2558,20130707,webber,red_bull,nurburgring,2,23,19991
2559,20130707,pic,caterham,nurburgring,2,24,21388
2560,20130707,chilton,marussia,nurburgring,3,26,20272
2561,20130707,pic,caterham,nurburgring,3,34,22986
2562,20130707,hulkenberg,sauber,nurburgring,2,37,20364
2563,20130707,chilton,marussia,nurburgring,4,37,21433
2564,20130707,webber,red_bull,nurburgring,3,38,19921
2565,20130707,garde,caterham,nurburgring,3,38,20545
2566,20130707,grosjean,lotus_f1,nurburgring,3,40,19591
2567,20130707,ricciardo,toro_rosso,nurburgring,3,40,20196
2568,20130707,vettel,red_bull,nurburgring,3,41,19118
2569,20130707,gutierrez,sauber,nurburgring,3,41,21160
2570,20130707,sutil,force_india,nurburgring,3,43,21799
2571,20130707,hamilton,mercedes,nurburgring,3,45,19316
2572,20130707,button,mclaren,nurburgring,2,47,19692
2573,20130707,rosberg,mercedes,nurburgring,3,48,19684
2574,20130707,raikkonen,lotus_f1,nurburgring,3,49,19390
2575,20130707,alonso,ferrari,nurburgring,3,49,19476
2576,20130707,hulkenberg,sauber,nurburgring,3,49,20557
2577,20130707,maldonado,williams,nurburgring,2,50,36196
2578,20130707,bottas,williams,nurburgring,2,54,45695
2579,20130728,vergne,toro_rosso,hungaroring,1,8,22745
2580,20130728,garde,caterham,hungaroring,1,8,23200
2581,20130728,hamilton,mercedes,hungaroring,1,9,21840
2582,20130728,maldonado,williams,hungaroring,1,9,22103
2583,20130728,resta,force_india,hungaroring,1,9,22754
2584,20130728,ricciardo,toro_rosso,hungaroring,1,10,24033
2585,20130728,rosberg,mercedes,hungaroring,1,10,22015
2586,20130728,bottas,williams,hungaroring,1,10,22023
2587,20130728,vettel,red_bull,hungaroring,1,11,21343
2588,20130728,massa,ferrari,hungaroring,1,11,23012
2589,20130728,hulkenberg,sauber,hungaroring,1,11,22303
2590,20130728,alonso,ferrari,hungaroring,1,12,21599
2591,20130728,grosjean,lotus_f1,hungaroring,1,13,22054
2592,20130728,raikkonen,lotus_f1,hungaroring,1,13,22161
2593,20130728,pic,caterham,hungaroring,1,13,22465
2594,20130728,jules_bianchi,marussia,hungaroring,1,20,22159
2595,20130728,chilton,marussia,hungaroring,1,21,22323
2596,20130728,webber,red_bull,hungaroring,1,23,21762
2597,20130728,perez,mclaren,hungaroring,1,23,22323
2598,20130728,gutierrez,sauber,hungaroring,1,23,22425
2599,20130728,button,mclaren,hungaroring,1,24,22107
2600,20130728,grosjean,lotus_f1,hungaroring,2,25,22267
2601,20130728,resta,force_india,hungaroring,2,26,22723
2602,20130728,garde,caterham,hungaroring,2,27,22831
2603,20130728,maldonado,williams,hungaroring,2,28,21880
2604,20130728,rosberg,mercedes,hungaroring,2,29,22628
2605,20130728,vergne,toro_rosso,hungaroring,2,30,22282
2606,20130728,hamilton,mercedes,hungaroring,2,31,21454
2607,20130728,massa,ferrari,hungaroring,2,31,21753
2608,20130728,bottas,williams,hungaroring,2,33,22612
2609,20130728,vettel,red_bull,hungaroring,2,34,21863
2610,20130728,alonso,ferrari,hungaroring,2,34,22249
2611,20130728,jules_bianchi,marussia,hungaroring,2,33,22221
2612,20130728,hulkenberg,sauber,hungaroring,2,35,22606
2613,20130728,chilton,marussia,hungaroring,2,34,22301
2614,20130728,grosjean,lotus_f1,hungaroring,3,37,16453
2615,20130728,button,mclaren,hungaroring,2,37,22496
2616,20130728,perez,mclaren,hungaroring,2,38,22722
2617,20130728,ricciardo,toro_rosso,hungaroring,2,38,21996
2618,20130728,pic,caterham,hungaroring,2,38,22450
2619,20130728,hulkenberg,sauber,hungaroring,3,40,16512
2620,20130728,raikkonen,lotus_f1,hungaroring,2,42,21643
2621,20130728,webber,red_bull,hungaroring,2,43,22349
2622,20130728,garde,caterham,hungaroring,3,44,22384
2623,20130728,grosjean,lotus_f1,hungaroring,4,47,22451
2624,20130728,jules_bianchi,marussia,hungaroring,3,46,23030
2625,20130728,alonso,ferrari,hungaroring,3,48,21753
2626,20130728,massa,ferrari,hungaroring,3,48,21612
2627,20130728,rosberg,mercedes,hungaroring,3,48,21854
2628,20130728,resta,force_india,hungaroring,3,48,23027
2629,20130728,hamilton,mercedes,hungaroring,3,50,22136
2630,20130728,vergne,toro_rosso,hungaroring,3,50,23756
2631,20130728,maldonado,williams,hungaroring,3,51,24796
2632,20130728,chilton,marussia,hungaroring,3,50,23257
2633,20130728,vettel,red_bull,hungaroring,3,55,21666
2634,20130728,webber,red_bull,hungaroring,3,59,22022
2635,20130825,hulkenberg,sauber,spa,1,9,24219
2636,20130825,massa,ferrari,spa,1,9,22872
2637,20130825,resta,force_india,spa,1,10,23475
2638,20130825,vergne,toro_rosso,spa,1,10,24070
2639,20130825,hamilton,mercedes,spa,1,11,23397
2640,20130825,sutil,force_india,spa,1,11,23327
2641,20130825,maldonado,williams,spa,1,11,27059
2642,20130825,rosberg,mercedes,spa,1,12,22893
2643,20130825,alonso,ferrari,spa,1,13,22631
2644,20130825,webber,red_bull,spa,1,13,23004
2645,20130825,perez,mclaren,spa,1,13,17378
2646,20130825,vettel,red_bull,spa,1,14,22685
2647,20130825,raikkonen,lotus_f1,spa,1,14,23744
2648,20130825,bottas,williams,spa,1,14,23411
2649,20130825,jules_bianchi,marussia,spa,1,14,24083
2650,20130825,garde,caterham,spa,1,15,24968
2651,20130825,chilton,marussia,spa,1,15,24013
2652,20130825,ricciardo,toro_rosso,spa,1,16,23144
2653,20130825,button,mclaren,spa,1,17,22465
2654,20130825,perez,mclaren,spa,2,18,22597
2655,20130825,gutierrez,sauber,spa,1,19,22761
2656,20130825,grosjean,lotus_f1,spa,1,22,23445
2657,20130825,hulkenberg,sauber,spa,2,24,23334
2658,20130825,vergne,toro_rosso,spa,2,24,24539
2659,20130825,rosberg,mercedes,spa,2,25,23723
2660,20130825,resta,force_india,spa,2,25,23540
2661,20130825,hamilton,mercedes,spa,2,26,22682
2662,20130825,massa,ferrari,spa,2,26,22634
2663,20130825,sutil,force_india,spa,2,26,23655
2664,20130825,maldonado,williams,spa,2,27,35228
2665,20130825,alonso,ferrari,spa,2,28,22444
2666,20130825,gutierrez,sauber,spa,2,28,22712
2667,20130825,bottas,williams,spa,2,28,23540
2668,20130825,jules_bianchi,marussia,spa,2,28,23961
2669,20130825,webber,red_bull,spa,2,29,23477
2670,20130825,garde,caterham,spa,2,29,23998
2671,20130825,vettel,red_bull,spa,2,30,22884
2672,20130825,chilton,marussia,spa,2,29,23916
2673,20130825,ricciardo,toro_rosso,spa,2,33,22871
2674,20130825,chilton,marussia,spa,3,32,17427
2675,20130825,button,mclaren,spa,2,34,23317
2676,20130825,maldonado,williams,spa,3,38,30894
2677,20130825,gutierrez,sauber,spa,3,41,17433
2678,20130908,raikkonen,lotus_f1,monza,1,1,30975
2679,20130908,hamilton,mercedes,monza,1,13,24460
2680,20130908,pic,caterham,monza,1,17,25569
2681,20130908,garde,caterham,monza,1,18,26302
2682,20130908,grosjean,lotus_f1,monza,1,20,27040
2683,20130908,button,mclaren,monza,1,21,24450
2684,20130908,ricciardo,toro_rosso,monza,1,22,24319
2685,20130908,perez,mclaren,monza,1,22,25933
2686,20130908,jules_bianchi,marussia,monza,1,22,25541
2687,20130908,vettel,red_bull,monza,1,23,24305
2688,20130908,webber,red_bull,monza,1,23,24205
2689,20130908,chilton,marussia,monza,1,23,26146
2690,20130908,massa,ferrari,monza,1,24,24692
2691,20130908,hulkenberg,sauber,monza,1,24,25633
2692,20130908,sutil,force_india,monza,1,24,26873
2693,20130908,maldonado,williams,monza,1,24,25397
2694,20130908,bottas,williams,monza,1,25,24665
2695,20130908,rosberg,mercedes,monza,1,26,24079
2696,20130908,alonso,ferrari,monza,1,27,24208
2697,20130908,gutierrez,sauber,monza,1,27,24668
2698,20130908,raikkonen,lotus_f1,monza,2,30,24764
2699,20130908,hamilton,mercedes,monza,2,38,24315
2700,20130908,pic,caterham,monza,2,38,26363
2701,20130908,garde,caterham,monza,2,39,33200
2702,20130922,alonso,ferrari,marina_bay,2,25,29176
2703,20130922,grosjean,lotus_f1,marina_bay,2,25,30293
2704,20130922,massa,ferrari,marina_bay,2,25,29136
2705,20130922,button,mclaren,marina_bay,2,25,30085
2706,20130922,raikkonen,lotus_f1,marina_bay,2,25,33013
2707,20130922,perez,mclaren,marina_bay,2,25,29396
2708,20130922,hulkenberg,sauber,marina_bay,2,25,30253
2709,20130922,gutierrez,sauber,marina_bay,2,25,31706
2710,20130922,sutil,force_india,marina_bay,2,25,30166
2711,20130922,maldonado,williams,marina_bay,2,25,30444
2712,20130922,pic,caterham,marina_bay,2,25,32008
2713,20130922,garde,caterham,marina_bay,2,26,37700
2714,20130922,grosjean,lotus_f1,marina_bay,3,33,73009
2715,20130922,vergne,toro_rosso,marina_bay,3,39,29999
2716,20130922,webber,red_bull,marina_bay,2,40,28909
2717,20130922,sutil,force_india,marina_bay,3,40,31230
2718,20130922,jules_bianchi,marussia,marina_bay,4,40,29421
2719,20130922,rosberg,mercedes,marina_bay,2,41,29616
2720,20130922,maldonado,williams,marina_bay,3,41,30175
2721,20130922,chilton,marussia,marina_bay,3,41,29687
2722,20130922,resta,force_india,marina_bay,2,42,29777
2723,20130922,massa,ferrari,marina_bay,3,42,29573
2724,20130922,bottas,williams,marina_bay,3,42,33836
2725,20130922,garde,caterham,marina_bay,3,42,30141
2726,20130922,hamilton,mercedes,marina_bay,2,43,30085
2727,20130922,vettel,red_bull,marina_bay,2,44,28934
2728,20130922,pic,caterham,marina_bay,3,54,31546
2729,20130922,raikkonen,lotus_f1,marina_bay,1,10,29469
2730,20130922,jules_bianchi,marussia,marina_bay,1,10,29573
2731,20130922,gutierrez,sauber,marina_bay,1,11,29364
2732,20130922,vergne,toro_rosso,marina_bay,1,11,29736
2733,20130922,pic,caterham,marina_bay,1,11,31841
2734,20130922,chilton,marussia,marina_bay,1,11,30497
2735,20130922,jules_bianchi,marussia,marina_bay,2,11,32243
2736,20130922,massa,ferrari,marina_bay,1,12,29040
2737,20130922,sutil,force_india,marina_bay,1,12,29678
2738,20130922,webber,red_bull,marina_bay,1,13,29031
2739,20130922,button,mclaren,marina_bay,1,13,29284
2740,20130922,hulkenberg,sauber,marina_bay,1,13,29910
2741,20130922,garde,caterham,marina_bay,1,13,30161
2742,20130922,bottas,williams,marina_bay,1,13,31792
2743,20130922,alonso,ferrari,marina_bay,1,14,29436
2744,20130922,perez,mclaren,marina_bay,1,14,28709
2745,20130922,rosberg,mercedes,marina_bay,1,15,29212
2746,20130922,grosjean,lotus_f1,marina_bay,1,15,29702
2747,20130922,hamilton,mercedes,marina_bay,1,15,29032
2748,20130922,ricciardo,toro_rosso,marina_bay,1,15,32097
2749,20130922,maldonado,williams,marina_bay,1,16,29966
2750,20130922,vettel,red_bull,marina_bay,1,17,28787
2751,20130922,resta,force_india,marina_bay,1,20,29667
2752,20130922,jules_bianchi,marussia,marina_bay,3,23,29823
2753,20130922,vergne,toro_rosso,marina_bay,2,24,30714
2754,20130922,bottas,williams,marina_bay,2,24,30790
2755,20130922,chilton,marussia,marina_bay,2,24,31173
2756,20131006,sutil,force_india,yeongam,1,3,29829
2757,20131006,button,mclaren,yeongam,1,4,26948
2758,20131006,massa,ferrari,yeongam,1,6,22474
2759,20131006,maldonado,williams,yeongam,1,7,23470
2760,20131006,resta,force_india,yeongam,1,7,23814
2761,20131006,gutierrez,sauber,yeongam,1,7,23096
2762,20131006,bottas,williams,yeongam,1,8,23912
2763,20131006,hamilton,mercedes,yeongam,1,9,22270
2764,20131006,alonso,ferrari,yeongam,1,9,22208
2765,20131006,pic,caterham,yeongam,1,9,24320
2766,20131006,grosjean,lotus_f1,yeongam,1,10,22519
2767,20131006,rosberg,mercedes,yeongam,1,10,23412
2768,20131006,hulkenberg,sauber,yeongam,1,10,23654
2769,20131006,perez,mclaren,yeongam,1,10,22901
2770,20131006,garde,caterham,yeongam,1,10,17513
2771,20131006,jules_bianchi,marussia,yeongam,1,10,23097
2772,20131006,vettel,red_bull,yeongam,1,11,22662
2773,20131006,raikkonen,lotus_f1,yeongam,1,11,22924
2774,20131006,garde,caterham,yeongam,2,11,23987
2775,20131006,webber,red_bull,yeongam,1,12,22587
2776,20131006,vergne,toro_rosso,yeongam,1,12,24477
2777,20131006,chilton,marussia,yeongam,1,12,23761
2778,20131006,ricciardo,toro_rosso,yeongam,1,18,23892
2779,20131006,button,mclaren,yeongam,2,22,25946
2780,20131006,maldonado,williams,yeongam,2,23,23642
2781,20131006,resta,force_india,yeongam,2,23,23854
2782,20131006,vergne,toro_rosso,yeongam,2,24,23845
2783,20131006,raikkonen,lotus_f1,yeongam,2,25,23236
2784,20131006,hulkenberg,sauber,yeongam,2,26,24112
2785,20131006,rosberg,mercedes,yeongam,2,28,42432
2786,20131006,alonso,ferrari,yeongam,2,28,22807
2787,20131006,sutil,force_india,yeongam,2,28,23155
2788,20131006,bottas,williams,yeongam,2,28,24240
2789,20131006,hamilton,mercedes,yeongam,2,29,22251
2790,20131006,massa,ferrari,yeongam,2,29,22401
2791,20131006,webber,red_bull,yeongam,2,30,22718
2792,20131006,vettel,red_bull,yeongam,2,31,22935
2793,20131006,pic,caterham,yeongam,2,30,24366
2794,20131006,grosjean,lotus_f1,yeongam,2,31,22767
2795,20131006,jules_bianchi,marussia,yeongam,2,30,23814
2796,20131006,chilton,marussia,yeongam,2,30,26299
2797,20131006,garde,caterham,yeongam,3,30,24548
2798,20131006,ricciardo,toro_rosso,yeongam,2,31,23194
2799,20131006,webber,red_bull,yeongam,3,31,23490
2800,20131006,gutierrez,sauber,yeongam,2,31,23408
2801,20131006,perez,mclaren,yeongam,2,31,38893
2802,20131006,vergne,toro_rosso,yeongam,3,38,24016
2803,20131006,sutil,force_india,yeongam,3,38,71445
2804,20131006,sutil,force_india,yeongam,4,41,18979
2805,20131013,pic,caterham,suzuka,1,1,17935
2806,20131013,hamilton,mercedes,suzuka,1,1,25297
2807,20131013,vergne,toro_rosso,suzuka,1,7,25816
2808,20131013,button,mclaren,suzuka,1,8,23462
2809,20131013,bottas,williams,suzuka,1,8,23421
2810,20131013,sutil,force_india,suzuka,1,8,23803
2811,20131013,gutierrez,sauber,suzuka,1,9,23887
2812,20131013,maldonado,williams,suzuka,1,9,23524
2813,20131013,hulkenberg,sauber,suzuka,1,10,23383
2814,20131013,resta,force_india,suzuka,1,10,23476
2815,20131013,webber,red_bull,suzuka,1,11,23617
2816,20131013,massa,ferrari,suzuka,1,11,22946
2817,20131013,raikkonen,lotus_f1,suzuka,1,11,23313
2818,20131013,chilton,marussia,suzuka,1,11,23648
2819,20131013,grosjean,lotus_f1,suzuka,1,12,23282
2820,20131013,rosberg,mercedes,suzuka,1,12,22812
2821,20131013,perez,mclaren,suzuka,1,12,26423
2822,20131013,alonso,ferrari,suzuka,1,13,22645
2823,20131013,vettel,red_bull,suzuka,1,14,22916
2824,20131013,rosberg,mercedes,suzuka,2,16,17806
2825,20131013,pic,caterham,suzuka,2,17,24380
2826,20131013,ricciardo,toro_rosso,suzuka,1,21,24608
2827,20131013,vergne,toro_rosso,suzuka,2,21,24087
2828,20131013,button,mclaren,suzuka,2,23,26263
2829,20131013,rosberg,mercedes,suzuka,3,24,22771
2830,20131013,webber,red_bull,suzuka,2,25,22774
2831,20131013,resta,force_india,suzuka,2,26,23858
2832,20131013,bottas,williams,suzuka,2,27,23483
2833,20131013,sutil,force_india,suzuka,2,27,23484
2834,20131013,massa,ferrari,suzuka,2,28,22871
2835,20131013,maldonado,williams,suzuka,2,28,24202
2836,20131013,grosjean,lotus_f1,suzuka,2,29,23086
2837,20131013,hulkenberg,sauber,suzuka,2,29,23831
2838,20131013,chilton,marussia,suzuka,2,29,24373
2839,20131013,alonso,ferrari,suzuka,2,30,22839
2840,20131013,gutierrez,sauber,suzuka,2,30,23184
2841,20131013,perez,mclaren,suzuka,2,30,27707
2842,20131013,raikkonen,lotus_f1,suzuka,2,31,23290
2843,20131013,ricciardo,toro_rosso,suzuka,2,32,17801
2844,20131013,massa,ferrari,suzuka,3,34,17822
2845,20131013,pic,caterham,suzuka,3,35,24381
2846,20131013,vettel,red_bull,suzuka,2,37,22873
2847,20131013,vergne,toro_rosso,suzuka,3,38,24876
2848,20131013,rosberg,mercedes,suzuka,4,39,22551
2849,20131013,button,mclaren,suzuka,3,40,23105
2850,20131013,webber,red_bull,suzuka,3,42,23094
2851,20131013,perez,mclaren,suzuka,3,42,25585
2852,20131013,ricciardo,toro_rosso,suzuka,3,44,24178
2853,20131027,resta,force_india,buddh,1,1,23662
2854,20131027,vergne,toro_rosso,buddh,1,1,24232
2855,20131027,pic,caterham,buddh,1,1,29082
2856,20131027,vettel,red_bull,buddh,1,2,24000
2857,20131027,alonso,ferrari,buddh,1,2,29800
2858,20131027,hulkenberg,sauber,buddh,1,5,24096
2859,20131027,jules_bianchi,marussia,buddh,1,5,33937
2860,20131027,button,mclaren,buddh,1,6,23517
2861,20131027,rosberg,mercedes,buddh,1,7,23685
2862,20131027,raikkonen,lotus_f1,buddh,1,7,26989
2863,20131027,massa,ferrari,buddh,1,8,23579
2864,20131027,hamilton,mercedes,buddh,1,8,23546
2865,20131027,maldonado,williams,buddh,1,8,25530
2866,20131027,button,mclaren,buddh,2,12,23774
2867,20131027,grosjean,lotus_f1,buddh,1,13,23648
2868,20131027,gutierrez,sauber,buddh,1,16,18423
2869,20131027,pic,caterham,buddh,2,16,26970
2870,20131027,gutierrez,sauber,buddh,2,26,25660
2871,20131027,vergne,toro_rosso,buddh,2,26,24128
2872,20131027,rosberg,mercedes,buddh,2,27,23895
2873,20131027,webber,red_bull,buddh,1,28,23487
2874,20131027,perez,mclaren,buddh,1,28,23541
2875,20131027,chilton,marussia,buddh,1,29,24757
2876,20131027,massa,ferrari,buddh,2,30,23332
2877,20131027,hamilton,mercedes,buddh,2,30,23574
2878,20131027,resta,force_india,buddh,2,30,24024
2879,20131027,alonso,ferrari,buddh,2,30,23595
2880,20131027,vettel,red_bull,buddh,2,31,23568
2881,20131027,bottas,williams,buddh,1,31,27619
2882,20131027,webber,red_bull,buddh,2,32,23459
2883,20131027,button,mclaren,buddh,3,32,24754
2884,20131027,ricciardo,toro_rosso,buddh,1,33,25608
2885,20131027,perez,mclaren,buddh,2,33,24910
2886,20131027,hulkenberg,sauber,buddh,2,33,24834
2887,20131027,jules_bianchi,marussia,buddh,2,33,25383
2888,20131027,alonso,ferrari,buddh,3,36,24066
2889,20131027,ricciardo,toro_rosso,buddh,2,38,24471
2890,20131027,maldonado,williams,buddh,2,38,26312
2891,20131027,sutil,force_india,buddh,1,41,23891
2892,20131027,gutierrez,sauber,buddh,3,47,24415
2893,20131027,bottas,williams,buddh,2,49,25909
2894,20131027,hulkenberg,sauber,buddh,3,53,29057
2895,20131027,chilton,marussia,buddh,2,52,24445
2896,20131027,raikkonen,lotus_f1,buddh,2,58,24141
2897,20131103,button,mclaren,yas_marina,1,2,27176
2898,20131103,maldonado,williams,yas_marina,1,5,22886
2899,20131103,jules_bianchi,marussia,yas_marina,1,5,24064
2900,20131103,perez,mclaren,yas_marina,1,6,21503
2901,20131103,chilton,marussia,yas_marina,1,6,23490
2902,20131103,hamilton,mercedes,yas_marina,1,7,21372
2903,20131103,ricciardo,toro_rosso,yas_marina,1,7,22194
2904,20131103,garde,caterham,yas_marina,1,7,22834
2905,20131103,webber,red_bull,yas_marina,1,8,21175
2906,20131103,grosjean,lotus_f1,yas_marina,1,8,21627
2907,20131103,pic,caterham,yas_marina,1,8,22498
2908,20131103,hulkenberg,sauber,yas_marina,1,9,22363
2909,20131103,rosberg,mercedes,yas_marina,1,10,21653
2910,20131103,button,mclaren,yas_marina,2,11,21516
2911,20131103,vettel,red_bull,yas_marina,1,14,22275
2912,20131103,alonso,ferrari,yas_marina,1,16,21530
2913,20131103,vergne,toro_rosso,yas_marina,1,17,21930
2914,20131103,massa,ferrari,yas_marina,1,18,21485
2915,20131103,gutierrez,sauber,yas_marina,1,18,22685
2916,20131103,resta,force_india,yas_marina,1,20,22270
2917,20131103,bottas,williams,yas_marina,1,24,23361
2918,20131103,maldonado,williams,yas_marina,2,25,23410
2919,20131103,hulkenberg,sauber,yas_marina,2,27,22863
2920,20131103,perez,mclaren,yas_marina,2,27,21370
2921,20131103,sutil,force_india,yas_marina,1,28,22048
2922,20131103,ricciardo,toro_rosso,yas_marina,2,28,22946
2923,20131103,hamilton,mercedes,yas_marina,2,29,21609
2924,20131103,gutierrez,sauber,yas_marina,2,30,22070
2925,20131103,jules_bianchi,marussia,yas_marina,2,31,23576
2926,20131103,pic,caterham,yas_marina,2,32,24005
2927,20131103,webber,red_bull,yas_marina,2,33,21911
2928,20131103,rosberg,mercedes,yas_marina,2,33,21633
2929,20131103,chilton,marussia,yas_marina,2,32,22802
